,ID,Title,Author,Org
676,137,What Happens After Disclosing Stigmatized Experiences on Identified Social Media: Individual Dyadic and Social/Network Outcomes, Nazanin Andalibi,University of Michigan
677,138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning, Amy Cook,Carnegie Mellon University
678,138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning, Jessica Hammer,Carnegie Mellon University
679,138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning, Salma Elsayed-Ali,William & Mary
680,138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning, Steven Dow,University of California San Diego
681,139,Exploring the Plurality of Black Women's Gameplay Experiences, Yolanda A. Rankin,Florida State University
682,139,Exploring the Plurality of Black Women's Gameplay Experiences, Na-eun Han,Florida State University
683,140,If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers, Alena Naiakshina,University of Bonn
684,140,If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers, Anastasia Danilova,University of Bonn
685,140,If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers, Eva Gerlitz,University of Bonn
686,140,If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers, Emanuel von Zezschwitz,University of Bonn
687,140,If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers, Matthew Smith,University of Bonn
688,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Ryan Wedoff,Microsoft
689,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Lindsay Ball,State University of New York
690,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Amelia Wang,University of Washington
691,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Yi Xuan Khoo,University of Iowa
692,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Lauren Lieberman,State University of New York
693,141,Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments, Kyle Rector,University of Iowa
694,142,Moderation Practices as Emotional Labor in Sustaining Online Communities: The Case of AAPI Identity Work on Reddit, Bryan Dosono,Syracuse University
695,142,Moderation Practices as Emotional Labor in Sustaining Online Communities: The Case of AAPI Identity Work on Reddit, Bryan Semaan,Syracuse University
696,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, Ernst Kruijff,Simon Fraser University
697,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, Saugata Biswas,Bonn-Rhein-Sieg University of Applied Sciences
698,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, Christina Trepkowski,Bonn-Rhein-Sieg University of Applied Sciences
699,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, Jens Maiero,Bonn-Rhein-Sieg University of Applied Sciences
700,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, George Ghinea,Brunel University London
701,143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction, Wolfgang Stuerzlinger,Simon Fraser University
702,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Anna-Katharina Frison,Technische Hochschule Ingolstadt
703,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Philipp Wintersberger,Technische Hochschule Ingolstadt
704,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Andreas Riener,Technische Hochschule Ingolstadt
705,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Clemens Schart Muller,University of Washington
707,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Linda Ng Boyle,University of Washington
708,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Erika Miller,Colorado State University
709,144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving, Klemens Weigl,Katholische Universitat Eichstatt-Ingolstadt
710,145,Sharing Economy Design Cards, Anton Fedosov,Universita della Svizzera italiana
711,145,Sharing Economy Design Cards, Masako Kitazaki,Fuji Xerox
712,145,Sharing Economy Design Cards, William Odom,Simon Fraser University
713,145,Sharing Economy Design Cards, Marc Langheinrich,Universita della Svizzera italiana
714,146,SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks, Naoki Kimura,The University of Tokyo
715,146,SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks, Michinari Kono,The University of Tokyo
716,146,SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks, Jun Rekimoto,The University of Tokyo
717,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Markus Funk,TU Darmstadt
718,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Florian Muller,TU Darmstadt
719,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Marco Fendrich,TU Darmstadt
720,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Megan Shene,TU Darmstadt
721,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Moritz Kolvenbach,TU Darmstadt
722,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Niclas Dobbertin,TU Darmstadt
723,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Sebastian Gunther,TU Darmstadt
724,147,Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories, Max Muhlhauser,TU Darmstadt
725,148,From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it, Richard Ramchurn,University of Nottingham
726,148,From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it, Sarah Martindale,University of Nottingham
727,148,From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it, Max L. Wilson,University of Nottingham
728,148,From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it, Steve Benford,University of Nottingham
729,149,The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles, Monica Perusquia-Hernandez,NTT Communication Science Laboratories
730,149,The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles, Saho Ayabe-Kanamura,University of Tsukuba
731,149,The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles, Kenji Suzuki,University of Tsukuba
732,149,The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles, Shiro Kumano,NTT Communication Science Laboratories
733,150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task, Pascal Lessel,German Research Center for Artificial Intelligence
734,150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task, Maximilian Altmeyer,German Research Center for Artificial Intelligence
735,150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task, Lea Verena Schmeer,Saarland University
736,150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task, Antonio Kruger,German Research Center for Artificial Intelligence
737,150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task,,German Research Center for Artificial Intelligence
738,151,Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption, Flynn Wolf,University of Maryland
739,151,Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption, Ravi Kuber,University of Maryland
740,151,Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption, Adam J. Aviv,United States Naval Academy
741,152,r/science: Challenges and Opportunities in Online Science Communication, Ridley Jones,University of Washington
742,152,r/science: Challenges and Opportunities in Online Science Communication, Lucas Colusso,University of Washington
743,152,r/science: Challenges and Opportunities in Online Science Communication, Katharina Reinecke,University of Washington
744,152,r/science: Challenges and Opportunities in Online Science Communication, Gary Hsieh,University of Washington
745,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Sylvain Pauchet,University of Toulouse
746,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Jean-Luc Vinot,University of Toulouse
747,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Catherine Letondal,University of Toulouse
748,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Alexandre Lemort,Ingenuity i/o
749,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Claire Lavenir,Intactile Design
750,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Timothee Lecomte,University of Toulouse
751,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Stephanie Rey,Berger-Levrault
752,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Valentin Becquet,University of Toulouse
753,153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration, Guillaume Crouzet,University of Toulouse
754,154,Apprise: Supporting the Critical-Agency of Victims of Human Trafficking in Thailand, Hannah Thinyane,United Nations University
755,154,Apprise: Supporting the Critical-Agency of Victims of Human Trafficking in Thailand, Karthik S. Bhat,United Nations University
756,155,JigFab: Computational Fabrication of Constraints to Facilitate Woodworking with Power Tools, Danny Leen,Katholieke Universiteit Leuven
