"","ID","Title","Author","new$Organization"
"659",133,"Visually Encoding the Lived Experience of Bipolar Disorder"," Caitie Lustig","University of California Irvine"
"660",133,"Visually Encoding the Lived Experience of Bipolar Disorder"," Stephen Voida","University of Colorado"
"661",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," Sindhu Kiranmai Ernala","Georgia Institute of Technology"
"662",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," Michael L. Birnbaum",NA
"663",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," Kristin A. Candan",NA
"664",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," Asra F. Rizvi",NA
"665",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," William A. Sterling",NA
"666",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," John M. Kane","Zucker Hillside Hospital"
"667",134,"Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals"," Munmun De Choudhury","Georgia Institute of Technology"
"668",135,"Putting the Value in VR: How to Systematically and Iteratively Develop a Value-Based VR Application with a Complex Target Group"," Hanneke Kip","University of Twente"
"669",135,"Putting the Value in VR: How to Systematically and Iteratively Develop a Value-Based VR Application with a Complex Target Group"," Saskia M. Kelders","University of Twente"
"670",135,"Putting the Value in VR: How to Systematically and Iteratively Develop a Value-Based VR Application with a Complex Target Group"," Lisette J.E.W.C Van Gemert-Pijnen","University of Twente"
"671",136,"Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan"," Anita Chen","Pennsylvania State University"
"672",136,"Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan"," Chien-Wen Yuan","Fu-Jen University"
"673",136,"Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan"," Ning F. Ma",NA
"674",136,"Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan"," Chi-Yang Hsu",NA
"675",136,"Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan"," Benjamin V. Hanrahan","Pennsylvania State University"
"676",137,"What Happens After Disclosing Stigmatized Experiences on Identified Social Media: Individual Dyadic and Social/Network Outcomes"," Nazanin Andalibi","University of Michigan"
"677",138,"How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning"," Amy Cook","Carnegie Mellon University"
"678",138,"How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning"," Jessica Hammer","Carnegie Mellon University"
"679",138,"How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning"," Salma Elsayed-Ali","William & Mary"
"680",138,"How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning"," Steven Dow","University of California San Diego"
"681",139,"Exploring the Plurality of Black Women's Gameplay Experiences"," Yolanda A. Rankin",NA
"682",139,"Exploring the Plurality of Black Women's Gameplay Experiences"," Na-eun Han","Florida State University"
"683",140,"If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers"," Alena Naiakshina",NA
"684",140,"If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers"," Anastasia Danilova","University of Bonn"
"685",140,"If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers"," Eva Gerlitz","University of Bonn"
"686",140,"If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers"," Emanuel von Zezschwitz",NA
"687",140,"If you want I can store the encrypted password: A Password-Storage Field Study with Freelance Developers"," Matthew Smith","University of Bonn"
"688",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Ryan Wedoff","Microsoft"
"689",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Lindsay Ball","State University of New York"
"690",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Amelia Wang","University of Washington"
"691",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Yi Xuan Khoo","University of Iowa"
"692",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Lauren Lieberman","State University of New York"
"693",141,"Virtual Showdown: An Accessible Virtual Reality Game with Scaffolds for Youth with Visual Impairments"," Kyle Rector","University of Iowa"
"694",142,"Moderation Practices as Emotional Labor in Sustaining Online Communities: The Case of AAPI Identity Work on Reddit"," Bryan Dosono",NA
"695",142,"Moderation Practices as Emotional Labor in Sustaining Online Communities: The Case of AAPI Identity Work on Reddit"," Bryan Semaan","Syracuse University"
"696",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," Ernst Kruijff","Simon Fraser University & University of Applied Sciences Bonn-Rhein-Sieg"
"697",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," Saugata Biswas",NA
"698",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," Christina Trepkowski",NA
"699",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," Jens Maiero","Bonn-Rhein-Sieg University of Applied Sciences"
"700",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," George Ghinea","Brunel University London"
"701",143,"Multilayer Haptic Feedback for Pen-Based Tablet Interaction"," Wolfgang Stuerzlinger","Simon Fraser University"
"702",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Anna-Katharina Frison",NA
"703",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Philipp Wintersberger","Technische Hochschule Ingolstadt & Johannes Kepler University"
"704",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Andreas Riener","Technische Hochschule Ingolstadt"
"705",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Clemens Schart Muller (Technische Hochschule Ingolstadt &",NA
"706",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Johannes Kepler University)",NA
"707",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Linda Ng Boyle","University of Washington"
"708",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Erika Miller","Colorado State University"
"709",144,"In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving"," Klemens Weigl","Katholische Universitat Eichstatt-Ingolstadt & Technische Hochschule Ingolstadt"
"710",145,"Sharing Economy Design Cards"," Anton Fedosov","Universita della Svizzera italiana"
"711",145,"Sharing Economy Design Cards"," Masako Kitazaki","Fuji Xerox"
"712",145,"Sharing Economy Design Cards"," William Odom","Simon Fraser University"
"713",145,"Sharing Economy Design Cards"," Marc Langheinrich","Universita della Svizzera italiana"
"714",146,"SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks"," Naoki Kimura",NA
"715",146,"SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks"," Michinari Kono","The University of Tokyo"
"716",146,"SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks"," Jun Rekimoto","The University of Tokyo"
"717",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Markus Funk",NA
"718",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Florian Muller",NA
"719",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Marco Fendrich",NA
"720",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Megan Shene",NA
"721",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Moritz Kolvenbach",NA
"722",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Niclas Dobbertin",NA
"723",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Sebastian Gunther",NA
"724",147,"Assessing the Accuracy of Point & Teleport Locomotion with Orientation Indication for Virtual Reality using Curved Trajectories"," Max Muhlhauser","TU Darmstadt"
"725",148,"From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it"," Richard Ramchurn",NA
"726",148,"From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it"," Sarah Martindale",NA
"727",148,"From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it"," Max L. Wilson",NA
"728",148,"From Director's Cut to User's Cut: to Watch a Brain-Controlled Film is to Edit it"," Steve Benford","University of Nottingham"
"729",149,"The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles"," Monica Perusquia-Hernandez","NTT Communication Science Laboratories"
"730",149,"The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles"," Saho Ayabe-Kanamura",NA
"731",149,"The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles"," Kenji Suzuki","University of Tsukuba"
"732",149,"The Invisible Potential of Facial Electromyography: A Comparison of EMG and Computer Vision when Distinguishing Posed from Spontaneous Smiles"," Shiro Kumano","NTT Communication Science Laboratories"
"733",150,"Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task"," Pascal Lessel",NA
"734",150,"Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task"," Maximilian Altmeyer","German Research Center for Artificial Intelligence"
"735",150,"Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task"," Lea Verena Schmeer","Saarland University"
"736",150,"Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task"," Antonio Kruger",NA
"737",150,"Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task","","German Research Center for Artificial Intelligence"
"738",151,"Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption"," Flynn Wolf",NA
"739",151,"Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption"," Ravi Kuber","University of Maryland"
"740",151,"Pretty Close to a Must-Have: Balancing Usability Desire and Security Concern in Biometric Adoption"," Adam J. Aviv","United States Naval Academy"
"741",152,"r/science: Challenges and Opportunities in Online Science Communication"," Ridley Jones",NA
"742",152,"r/science: Challenges and Opportunities in Online Science Communication"," Lucas Colusso",NA
"743",152,"r/science: Challenges and Opportunities in Online Science Communication"," Katharina Reinecke","University of Washington"
