ID,Title,Org,"Using scientific discoveries to inform design practice is an important, but difficult, objective in HCI. In this paper, we provide an overview of Translational Science in HCI by triangulating literature related to the research-practice gap with interview data from many parties engaged (or not) in translating HCI knowledge. We propose a model for Translational Science in HCI based on the concept of a continuum to describe how knowledge progresses (or stalls) through multiple steps and translations until it can influence design practice. The model offers a conceptual framework that can be used by researchers and practitioners to visualize and describe the progression of HCI knowledge through a sequence of translations. Additionally, the model may facilitate a precise identification of translational barriers, which allows devising more effective strategies to increase the use of scientific findings in design practice."
355,QuizBot: A Dialogue-based Adaptive Learning System for Factual Knowledge,Tsinghua University,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Tsinghua University,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Tsinghua University,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Tsinghua University,
515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction,Tsinghua University,
515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction,Tsinghua University,
515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction,Tsinghua University,
515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction,Tsinghua University,
660,VizNet: Towards A Large-Scale Visualization Learning and Benchmarking Repository,Tsinghua University,
702,HandSee: Enabling Full Hand Interaction on Smartphone with Front Camera-based Stereo Vision,Tsinghua University,
702,HandSee: Enabling Full Hand Interaction on Smartphone with Front Camera-based Stereo Vision,Tsinghua University,
702,HandSee: Enabling Full Hand Interaction on Smartphone with Front Camera-based Stereo Vision,Tsinghua University,
79,DataSelfie: Empowering People to Design Personalized Visuals to Represent Their Data,Troy High School,
297,Just Give Me What I Want: How People Use and Evaluate Music Search,TripAdvisor,
184,Engagement with Mental Health Screening on Mobile Devices: Results from an Antenatal Feasibility Study,Trinity College Dublin,
184,Engagement with Mental Health Screening on Mobile Devices: Results from an Antenatal Feasibility Study,Trinity College Dublin,
243,HCI and Affective Health: Taking stock of a decade of studies and charting future research directions,Trinity College Dublin,
243,HCI and Affective Health: Taking stock of a decade of studies and charting future research directions,Trinity College Dublin,
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions,Trinity College Dublin,
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions,Trinity College Dublin,
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions,Trinity College Dublin,
473,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,Trinity College Dublin,
473,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,Trinity College Dublin,
508,Exploring and Designing for Memory Impairments in Depression,Trinity College Dublin,
635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing,Toyota Research Institute,
571,Visualizing Uncertainty and Alternatives in Event Sequence Predictions,Tongji University,
626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures,The University of Tokyo & Massachusetts Institute of Technology,
11,Transcalibur: A Weight Shifting Virtual Reality Controller for 2D Shape Rendering based on Computational Perception Model,The University of Tokyo,
146,SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks,The University of Tokyo,
146,SottoVoce: An Ultrasound Imaging-Based Silent Speech Interaction Using Deep Neural Networks,The University of Tokyo,
450,PaCaPa: A Handheld VR Device for Rendering Size Shape and Stiffness of Virtual Objects in Tool-based Interactions,The University of Tokyo,
450,PaCaPa: A Handheld VR Device for Rendering Size Shape and Stiffness of Virtual Objects in Tool-based Interactions,The University of Tokyo,
450,PaCaPa: A Handheld VR Device for Rendering Size Shape and Stiffness of Virtual Objects in Tool-based Interactions,The University of Tokyo,
626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures,The University of Tokyo,
391,Frame Analysis of Voice Interaction Gameplay,The University of Sydney,
474,Encumbered Interaction: A Study of Musicians Preparing to Perform,The University of Nottingham,
51,Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports,The University of Melbourne,
116,Playing Blind: Revealing the World of Gamers with Visual Impairment,The University of Melbourne,
220,Patient Perspectives on Self-Management Technologies for Chronic Fatigue Syndrome,The University of Melbourne,
391,Frame Analysis of Voice Interaction Gameplay,The University of Melbourne,
391,Frame Analysis of Voice Interaction Gameplay,The University of Melbourne,
584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report,The University of Melbourne,
172,GymSoles: Improving Squats and Dead-Lifts by Visualizing the User's Center of Pressure,The University of Auckland,
324,ChewIt. An Intraoral Interface for Discreet Interactions,The University of Auckland,
204,Editing Spatial Layouts through Tactile Templates for People with Visual Impairments,The Smith-Kettlewell Eye Research Institute,
536,Machine Heuristic: When We Trust Computers More than Humans with Our Personal Information,The Pennsylvania State University,
100,Collaborative Practices with Structured Data: Do Tools Support What Users Need?,The Open Data Institute,
462,Continuous Alertness Assessments: Using EOG Glasses to Unobtrusively Monitor Fatigue Levels In-The-Wild,The Kyoto College of Graduate Studies for Informatics,
332,Temporal Rhythms and Patterns of Electronic Documentation in Time-Critical Medical Work,The Children's Hospital of Philadelphia,
677,Designing for Digital Playing Out,The Cedarwood Trust,
586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action,Texas AM University,
666,Email Makes You Sweat: Examining Email Interruptions and Stress Using Thermal Imaging,Texas AM University,
666,Email Makes You Sweat: Examining Email Interruptions and Stress Using Thermal Imaging,Texas AM University,
666,Email Makes You Sweat: Examining Email Interruptions and Stress Using Thermal Imaging,Texas AM University,
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction,Texas AM University,
127,An Autonomy-Perspective on the Design of Assistive Technology Experiences of People with Multiple Sclerosis,Technische Universitat Wien,
600,Emotion Work in Experience-Centered Design,Technische Universitat Wien,
614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups,Technische Universitat Dresden,
614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups,Technische Universitat Dresden,
452,./trilaterate: A Fabrication Pipeline to Design and 3D Print Hover- Touch- and Force-Sensitive Objects,Technische Universitat Darmstadt,
547,I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads,Technische Universitat Darmstadt,
645,Understanding Metamaterial Mechanisms,Technische Universitat Berlin & ETH Zurich,
607,The Mental Image Revealed by Gaze Tracking,Technische Universitat Berlin,
607,The Mental Image Revealed by Gaze Tracking,Technische Universitat Berlin,
607,The Mental Image Revealed by Gaze Tracking,Technische Universitat Berlin,
645,Understanding Metamaterial Mechanisms,Technische Universitat Berlin,
144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving,Technische Hochschule Ingolstadt & Johannes Kepler University,
144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving,Technische Hochschule Ingolstadt,
551,Evaluating Expert Curation in a Baby Milestone Tracking App,Technion,
700,Caring for Vincent: A Chatbot for Self-Compassion,Technical University of Eindhoven,
425,Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials,Technical University of Berlin,
431,Security Managers Are Not The Enemy Either,Technical University Darmstadt & Fraunhofer SIT,
611,Slow Robots for Unobtrusive Posture Correction,teamVoid,
186,Ethical Dimensions of Visualization Research,Tableau Research,
541,Rehumanized Crowdsourcing: A Labeling Framework Addressing Bias and Ethics in Machine Learning,Syracuse University & Figure Eight Inc.,
142,Moderation Practices as Emotional Labor in Sustaining Online Communities: The Case of AAPI Identity Work on Reddit,Syracuse University,
196,Defending My Castle: A Co-Design Study of Privacy Mechanisms for Smart Homes,Syracuse University,
470,People Who Can Take It: How Women Wikipedians Negotiate and Navigate Safety,Syracuse University,
78,A Field Study of Computer-Security Perceptions Using Anti-Virus Customer-Support Chats,Symantec Research Labs,
292,Frequency-Based Design of Smart Textiles,Syddansk Universitet,
171,Evaluating the Combination of Visual Communication Cues for HMD-based Mixed Reality Remote Collaboration,Swinburne University of Technology,
96,StreetWise: Smart Speakers vs Human Help in Public Slum Settings,Swansea University,
96,StreetWise: Smart Speakers vs Human Help in Public Slum Settings,Swansea University,
130,Dynamic Network Plaid: A Tool for the Analysis of Dynamic Networks,Swansea University,
224,Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users,Swansea University,
224,Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users,Swansea University,
271,PickCells: A Physically Reconfigurable Cell-composed Touchscreen,Swansea University,
