"","ID","Title","Authors"
"906",204,"Editing Spatial Layouts through Tactile Templates for People with Visual Impairments"," Son Kim (Vista Center for the Blind and Visually Impaired)"
"1608",204,"Editing Spatial Layouts through Tactile Templates for People with Visual Impairments"," Joshua A. Miele (The Smith-Kettlewell Eye Research Institute)"
"2310",204,"Editing Spatial Layouts through Tactile Templates for People with Visual Impairments"," Maneesh Agrawala"
"3012",204,"Editing Spatial Layouts through Tactile Templates for People with Visual Impairments"," Sean Follmer (Stanford University)"
"205",205,"The Effect of Stereo Display Deficiencies on Virtual Hand Pointing"," Mayra Donaji Barrera Machuca"
"907",205,"The Effect of Stereo Display Deficiencies on Virtual Hand Pointing"," Wolfgang Stuerzlinger (Simon Fraser University)"
"206",206,"Effects of Local Latency on Game Pointing Devices and Game Pointing Tasks"," Michael Long"
"908",206,"Effects of Local Latency on Game Pointing Devices and Game Pointing Tasks"," Carl Gutwin (University of Saskatchewan)"
"207",207,"Chatbots Humbots and the Quest for Artificial General Intelligence"," Jonathan Grudin"
"909",207,"Chatbots Humbots and the Quest for Artificial General Intelligence"," Richard Jacques (Microsoft Corporation)"
"208",208,"Haptic Navigation Cues on the Steering Wheel"," Patrizia Di Campli San Vito"
"910",208,"Haptic Navigation Cues on the Steering Wheel"," Gozel Shakeri"
"1612",208,"Haptic Navigation Cues on the Steering Wheel"," Stephen Brewster"
"2314",208,"Haptic Navigation Cues on the Steering Wheel"," Frank Pollick (University of Glasgow)"
"3016",208,"Haptic Navigation Cues on the Steering Wheel"," Edward Brown"
"3718",208,"Haptic Navigation Cues on the Steering Wheel"," Lee Skrypchuk"
"4420",208,"Haptic Navigation Cues on the Steering Wheel"," Alexandros Mouzakitis (Jaguar Land Rover Ltd.)"
"209",209,"Drag:on: A Virtual Reality Controller Providing Haptic Feedback Based on Drag and Weight Shift"," Andre Zenner"
"911",209,"Drag:on: A Virtual Reality Controller Providing Haptic Feedback Based on Drag and Weight Shift"," Antonio Kruger (German Research Center for Artificial Intelligence)"
"210",210,"ForceRay: Extending Thumb Reach via Force Input Stabilizes Device Grip for Mobile Touch Input"," Christian Corsten"
"912",210,"ForceRay: Extending Thumb Reach via Force Input Stabilizes Device Grip for Mobile Touch Input"," Marcel Lahaye"
"1614",210,"ForceRay: Extending Thumb Reach via Force Input Stabilizes Device Grip for Mobile Touch Input"," Jan Borchers"
"2316",210,"ForceRay: Extending Thumb Reach via Force Input Stabilizes Device Grip for Mobile Touch Input"," Simon Voelker (RWTH Aachen University)"
"211",211,"Understanding and Modeling User-Perceived Brand Personality from Mobile Application UIs"," Ziming Wu"
"913",211,"Understanding and Modeling User-Perceived Brand Personality from Mobile Application UIs"," Taewook Kim"
"1615",211,"Understanding and Modeling User-Perceived Brand Personality from Mobile Application UIs"," Quan Li"
"2317",211,"Understanding and Modeling User-Perceived Brand Personality from Mobile Application UIs"," Xiaojuan Ma (Hong Kong University of Science and Technology)"
"212",212,"Underneath the Skin: An Analysis of YouTube Videos to Understand Insertable Device Interaction"," Aida Komkaite"
"914",212,"Underneath the Skin: An Analysis of YouTube Videos to Understand Insertable Device Interaction"," Liga Lavrinovica"
"1616",212,"Underneath the Skin: An Analysis of YouTube Videos to Understand Insertable Device Interaction"," Maria Vraka"
"2318",212,"Underneath the Skin: An Analysis of YouTube Videos to Understand Insertable Device Interaction"," Mikael B. Skov (Aalborg University)"
"213",213,"Stroke-Gesture Input for People with Motor Impairments: Empirical Results & Research Roadmap"," Radu-Daniel Vatavu"
"915",213,"Stroke-Gesture Input for People with Motor Impairments: Empirical Results & Research Roadmap"," Ovidiu-Ciprian Ungurean (University Ştefan cel Mare of Suceava)"
"214",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Michael Crabb (University of Dundee)"
"916",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Michael Heron (Robert Gordon University)"
"1618",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Rhianne Jones"
"2320",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Mike Armstrong (BBC Research)"
"3022",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Hayley Reid (FinancialForce)"
"3724",214,"Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support"," Amy Wilson (Robert Gordon University)"
"215",215,"Touchstone2: An Interactive Environment for Exploring Trade-offs in HCI Experiment Design"," Alexander Eiselmayer"
"917",215,"Touchstone2: An Interactive Environment for Exploring Trade-offs in HCI Experiment Design"," Chat Wacharamanotham (University of Zurich)"
"1619",215,"Touchstone2: An Interactive Environment for Exploring Trade-offs in HCI Experiment Design"," Michel Beaudouin-Lafon (Universite Paris-Sud)"
"2321",215,"Touchstone2: An Interactive Environment for Exploring Trade-offs in HCI Experiment Design"," Wendy E. Mackay (Universite Paris-Sud)"
"216",216,"Socio-technical Dynamics: Cooperation of Emergent and Established Organisations in Crises and Disasters"," Daniel Auferbauer (AIT Austrian Institute of Technology)"
"918",216,"Socio-technical Dynamics: Cooperation of Emergent and Established Organisations in Crises and Disasters"," Hilda Tellioglu (TU Wien)"
"217",217,"Interpreting the Diversity in Subjective Judgments"," Jean-Bernard Martens (Eindhoven University of Technology)"
"218",218,"ElasticVR: Providing Multilevel Continuously-Changing Resistive Force and Instant Impact Using Elasticity for VR"," Hsin-Ruey Tsai (National Taiwan University & University of Tokyo)"
"920",218,"ElasticVR: Providing Multilevel Continuously-Changing Resistive Force and Instant Impact Using Elasticity for VR"," Jun Rekimoto (University of Tokyo)"
"1622",218,"ElasticVR: Providing Multilevel Continuously-Changing Resistive Force and Instant Impact Using Elasticity for VR"," Bing-Yu Chen (National Taiwan University)"
"219",219,"Detecting Personality Traits Using Eye-Tracking Data"," Shlomo Berkovsky (Data61 - CSIRO & Macquarie University)"
"921",219,"Detecting Personality Traits Using Eye-Tracking Data"," Ronnie Taib (Data61 - CSIRO)"
"1623",219,"Detecting Personality Traits Using Eye-Tracking Data"," Irena Koprinska"
"2325",219,"Detecting Personality Traits Using Eye-Tracking Data"," Eileen Wang"
"3027",219,"Detecting Personality Traits Using Eye-Tracking Data"," Yucheng Zeng (University of Sydney)"
"3729",219,"Detecting Personality Traits Using Eye-Tracking Data"," Jingjie Li (University of Wisconsin - Madison)"
"4431",219,"Detecting Personality Traits Using Eye-Tracking Data"," Sabina Kleitman (University of Sydney)"
"220",220,"Patient Perspectives on Self-Management Technologies for Chronic Fatigue Syndrome"," Tabby Davies"
"922",220,"Patient Perspectives on Self-Management Technologies for Chronic Fatigue Syndrome"," Simon L. Jones (University of Bath)"
"1624",220,"Patient Perspectives on Self-Management Technologies for Chronic Fatigue Syndrome"," Ryan M. Kelly (The University of Melbourne)"
"221",221,"The Role of Gaming During Difficult Life Experiences"," Ioanna Iacovides (University of York)"
"923",221,"The Role of Gaming During Difficult Life Experiences"," Elisa D. Mekler (University of Basel)"
"222",222,"The Dissimilarity-Consensus Approach to Agreement Analysis in Gesture Elicitation Studies"," Radu-Daniel Vatavu (University Ştefan cel Mare of Suceava)"
"223",223,"A Framework for the Experience of Meaning in Human-Computer Interaction"," Elisa D. Mekler (University of Basel)"
"925",223,"A Framework for the Experience of Meaning in Human-Computer Interaction"," Kasper Hornbæk (University of Copenhagen)"
"224",224,"Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users"," Simon Robinson"
"926",224,"Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users"," Jennifer Pearson"
"1628",224,"Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users"," Mark D. Holton (Swansea University)"
"2330",224,"Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users"," Shashank Ahire (IIT Bombay)"
"3032",224,"Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users"," Matt Jones (Swansea University)"
"225",225,"Everything's the Phone: Understanding the Phone's Supercharged Role in Parent-Teen Relationships"," Katie Davis (University of Washington)"
"927",225,"Everything's the Phone: Understanding the Phone's Supercharged Role in Parent-Teen Relationships"," Anja Dinhopl (Laboratory for Intelligent Systems in Tourism)"
"1629",225,"Everything's the Phone: Understanding the Phone's Supercharged Role in Parent-Teen Relationships"," Alexis Hiniker (University of Washington)"
"226",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Thammathip Piumsomboon (University of Canterbury & University of South Australia)"
"928",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Gun A. Lee"
"1630",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Andrew Irlitti (University of South Australia)"
"2332",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Barrett Ens (Monash University)"
"3034",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Bruce H. Thomas"
"3736",226,"On the Shoulder of the Giant: A Multi-Scale Mixed Reality Collaboration with 360 Video Sharing and Tangible Interaction"," Mark Billinghurst (University of South Australia)"
"227",227,"I feel it is my responsibility to stream: Streaming and Engaging with Intangible Cultural Heritage through Livestreaming"," Zhicong Lu (University of Toronto)"
"929",227,"I feel it is my responsibility to stream: Streaming and Engaging with Intangible Cultural Heritage through Livestreaming"," Michelle Annett (MishMashMakers)"
"1631",227,"I feel it is my responsibility to stream: Streaming and Engaging with Intangible Cultural Heritage through Livestreaming"," Mingming Fan"
"2333",227,"I feel it is my responsibility to stream: Streaming and Engaging with Intangible Cultural Heritage through Livestreaming"," Daniel Wigdor (University of Toronto)"
"228",228,"AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks"," Minsuk Choi. Cheonbok Park"
"930",228,"AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks"," Soyoung Yang (Korea University)"
"1632",228,"AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks"," Yonggyu Kim (Ajou University)"
"2334",228,"AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks"," Jaegul Choo (Korea University)"
"3036",228,"AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks"," Sungsoo Ray Hong (University of Washington)"
"229",229,"Multi-Modal Approaches for Post-Editing Machine Translation"," Nico Herbig (German Research Center for Artificial Intelligence)"
"931",229,"Multi-Modal Approaches for Post-Editing Machine Translation"," Santanu Pal"
"1633",229,"Multi-Modal Approaches for Post-Editing Machine Translation"," Josef van Genabith (Saarland University)"
"2335",229,"Multi-Modal Approaches for Post-Editing Machine Translation"," Antonio Kruger (German Research Center for Artificial Intelligence)"
"230",230,"Neighborhood Perception in Bar Charts"," Mingqian Zhao (Hong Kong University of Science and Technology)"
"932",230,"Neighborhood Perception in Bar Charts"," Huamin Qu (Hong Kong University of Science and Technology)"
"1634",230,"Neighborhood Perception in Bar Charts"," Michael Sedlmair (University of Stuttgart)"
"231",231,"Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya"," Moira McGregor (Stockholm University)"
"933",231,"Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya"," Nicola J. Bidwell (International University of Management)"
"1635",231,"Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya"," Vidya Sarangapani (Newcastle University)"
"2337",231,"Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya"," Jonathan Appavoo (Boston University)"
"3039",231,"Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya"," Jacki O'Neill (Microsoft Research)"
"232",232,"What's Happening at that Hip?: Evaluating an On-body Projection based Augmented Reality System for Physiotherapy Classroom"," Hasan Shahid Ferdous (University of Melbourne)"
"934",232,"What's Happening at that Hip?: Evaluating an On-body Projection based Augmented Reality System for Physiotherapy Classroom"," Thuong Hoang (Deakin University)"
"1636",232,"What's Happening at that Hip?: Evaluating an On-body Projection based Augmented Reality System for Physiotherapy Classroom"," Zaher Joukhadar"
